Order ID,Order Date,Customer ID,Category,Sales,Quantity,Discount,Profit
CA-2017-163937,10-01-2017,JB-16000,Furniture,24.85,3,0.06,3.7275
CA-2018-153822,19-09-2018,AB-10105,Office Supplies,12.624,7,0.09,1.8936
CA-2018-153822,19-09-2018,AB-10105,Technology,89.584,9,0.1,13.4376
CA-2018-153822,19-09-2018,AB-10105,Technology,471.92,7,0.02,70.788
CA-2018-153822,19-09-2018,AB-10105,Office Supplies,18.18,1,0.01,2.727
CA-2018-146185,15-09-2018,CC-12145,Office Supplies,31.744,3,0.06,4.7616
CA-2016-112144,28-06-2016,CY-12745,Office Supplies,5.904,7,0.07,0.8856
CA-2016-112144,28-06-2016,CY-12745,Furniture,621.76,3,0.03,93.264
US-2017-119298,25-11-2017,EP-13915,Technology,59.98,2,0.15,8.997
CA-2018-155159,25-11-2018,DL-13315,Office Supplies,48.87,3,0.19,7.3305
CA-2018-149076,14-01-2018,SO-20335,Office Supplies,154.9,4,0.06,23.235
CA-2015-146990,07-11-2015,BP-11095,Office Supplies,5.92,1,0.12,0.888
CA-2015-146990,07-11-2015,BP-11095,Office Supplies,30.18,8,0.05,4.527
CA-2017-116526,01-09-2017,JA-15970,Office Supplies,24.1,4,0.15,3.615
CA-2017-116526,01-09-2017,JA-15970,Technology,8.78,10,0.15,1.317
CA-2017-116526,01-09-2017,JA-15970,Office Supplies,376.74,5,0,56.511
CA-2017-116526,01-09-2017,JA-15970,Office Supplies,29.52,9,0.18,4.428
CA-2017-116526,01-09-2017,JA-15970,Office Supplies,11.96,9,0.18,1.794
CA-2017-116526,01-09-2017,JA-15970,Office Supplies,26.4,3,0.03,3.96
CA-2018-158561,11-11-2018,BB-11545,Office Supplies,1158.12,7,0.17,173.718
CA-2018-165099,11-12-2018,DK-13375,Office Supplies,1.392,7,0.1,0.2088
CA-2016-109386,08-11-2016,RH-19600,Office Supplies,44.43,9,0.1,6.6645
CA-2016-109386,08-11-2016,RH-19600,Technology,226.2,6,0.19,33.93
CA-2016-109386,08-11-2016,RH-19600,Furniture,186.54,8,0.1,27.981
CA-2016-109386,08-11-2016,RH-19600,Office Supplies,265.86,9,0.05,39.879
CA-2016-109386,08-11-2016,RH-19600,Office Supplies,27.9,1,0.01,4.185
CA-2016-166800,19-11-2016,AG-10300,Office Supplies,31.08,2,0.07,4.662
CA-2018-117443,23-12-2018,JB-15400,Office Supplies,13.84,4,0.1,2.076
CA-2018-117443,23-12-2018,JB-15400,Office Supplies,175.872,9,0.08,26.3808
US-2017-134369,16-09-2017,BC-11125,Office Supplies,12.96,1,0.14,1.944
CA-2018-123687,26-05-2018,KC-16675,Office Supplies,208.44,8,0.19,31.266
CA-2018-123687,26-05-2018,KC-16675,Office Supplies,25.76,4,0,3.864
CA-2016-104871,30-03-2016,DR-12940,Furniture,366.744,10,0.05,55.0116
CA-2015-133158,19-08-2015,DW-13195,Furniture,289.24,2,0.01,43.386
CA-2015-133158,19-08-2015,DW-13195,Office Supplies,69.456,8,0.18,10.4184
CA-2015-126333,23-12-2015,ME-18010,Office Supplies,5.184,2,0.09,0.7776
CA-2016-141740,01-11-2016,JF-15490,Furniture,205.164,4,0.13,30.7746
CA-2015-119466,15-12-2015,SP-20860,Furniture,8.544,6,0.05,1.2816
CA-2016-154823,21-08-2016,KN-16390,Office Supplies,12.828,7,0.04,1.9242
CA-2016-154823,21-08-2016,KN-16390,Furniture,598.458,5,0.01,89.7687
CA-2016-154823,21-08-2016,KN-16390,Furniture,25.984,5,0.14,3.8976
US-2015-135881,23-05-2015,GT-14710,Office Supplies,17.96,9,0.12,2.694
US-2015-135881,23-05-2015,GT-14710,Office Supplies,5.04,9,0.17,0.756
US-2015-135881,23-05-2015,GT-14710,Office Supplies,208.16,3,0.15,31.224
CA-2018-141201,09-12-2018,DB-12910,Furniture,148.257,2,0.02,22.23855
CA-2015-114790,11-03-2015,FM-14215,Office Supplies,146.76,3,0.04,22.014
CA-2015-114790,11-03-2015,FM-14215,Technology,32.96,3,0.03,4.944
CA-2015-114790,11-03-2015,FM-14215,Technology,587.97,8,0.12,88.1955
CA-2015-114790,11-03-2015,FM-14215,Office Supplies,14.94,9,0.17,2.241
US-2017-154256,23-06-2017,SM-20005,Office Supplies,25.83,2,0.08,3.8745
CA-2015-124737,23-08-2015,AP-10915,Office Supplies,15.552,3,0.13,2.3328
CA-2015-124737,23-08-2015,AP-10915,Office Supplies,6.8,2,0.12,1.02
CA-2015-124737,23-08-2015,AP-10915,Furniture,4.224,9,0.14,0.6336
CA-2015-124737,23-08-2015,AP-10915,Technology,143.64,7,0.14,21.546
CA-2015-124737,23-08-2015,AP-10915,Office Supplies,31.104,10,0.17,4.6656
CA-2015-124737,23-08-2015,AP-10915,Office Supplies,223.056,3,0.16,33.4584
US-2018-101840,06-02-2018,SP-20545,Technology,227.46,10,0.12,34.119
US-2018-101840,06-02-2018,SP-20545,Office Supplies,46.24,2,0.06,6.936
CA-2018-131653,29-01-2018,RD-19585,Office Supplies,5.22,5,0.09,0.783
US-2017-157840,20-12-2017,MC-17575,Office Supplies,33.9,1,0.19,5.085
CA-2017-145548,11-11-2017,EB-13750,Office Supplies,28.14,4,0.09,4.221
CA-2017-145548,11-11-2017,EB-13750,Technology,36,6,0.01,5.4
CA-2017-145548,11-11-2017,EB-13750,Office Supplies,92.94,4,0.15,13.941
CA-2017-145548,11-11-2017,EB-13750,Furniture,245.646,9,0.01,36.8469
CA-2017-145548,11-11-2017,EB-13750,Office Supplies,55.008,6,0.1,8.2512
CA-2017-145548,11-11-2017,EB-13750,Office Supplies,35.232,6,0.05,5.2848
CA-2018-119494,09-11-2018,JE-15610,Furniture,523.392,6,0.06,78.5088
CA-2015-124618,02-05-2015,CS-11860,Technology,479.984,7,0,71.9976
CA-2018-161970,22-09-2018,PB-19105,Office Supplies,12.96,4,0.01,1.944
CA-2018-161970,22-09-2018,PB-19105,Office Supplies,17.94,3,0.17,2.691
CA-2018-103443,17-12-2018,AT-10735,Office Supplies,166.72,6,0.07,25.008
CA-2018-103443,17-12-2018,AT-10735,Office Supplies,24.816,8,0.06,3.7224
CA-2018-103443,17-12-2018,AT-10735,Furniture,124.36,2,0.2,18.654
US-2018-165358,18-07-2018,SV-20365,Technology,599.97,2,0.03,89.9955
US-2018-165358,18-07-2018,SV-20365,Furniture,198.744,6,0.16,29.8116
US-2018-165358,18-07-2018,SV-20365,Office Supplies,9.184,7,0.04,1.3776
CA-2017-160136,03-11-2017,PJ-18835,Office Supplies,9.248,7,0.09,1.3872
CA-2015-150581,08-04-2015,NM-18445,Furniture,99.592,3,0.19,14.9388
CA-2015-150581,08-04-2015,NM-18445,Technology,399.96,8,0.01,59.994
CA-2017-119515,14-08-2017,TR-21325,Office Supplies,15.552,4,0.2,2.3328
CA-2015-141355,25-09-2015,BF-11005,Office Supplies,14.576,3,0.05,2.1864
CA-2017-165330,11-12-2017,WB-21850,Office Supplies,209.6,7,0.01,31.44
CA-2017-165330,11-12-2017,WB-21850,Office Supplies,23.32,1,0.17,3.498
CA-2017-165330,11-12-2017,WB-21850,Office Supplies,30.98,10,0.17,4.647
CA-2017-165330,11-12-2017,WB-21850,Technology,119.96,6,0.07,17.994
CA-2017-165330,11-12-2017,WB-21850,Furniture,363.92,5,0.13,54.588
CA-2017-165330,11-12-2017,WB-21850,Office Supplies,35.808,2,0.11,5.3712
CA-2017-165330,11-12-2017,WB-21850,Office Supplies,122.688,1,0.01,18.4032
CA-2017-165330,11-12-2017,WB-21850,Furniture,892.136,3,0.08,133.8204
CA-2017-165330,11-12-2017,WB-21850,Office Supplies,50.22,4,0.05,7.533
CA-2017-165330,11-12-2017,WB-21850,Office Supplies,83.42,10,0.09,12.513
CA-2017-165330,11-12-2017,WB-21850,Office Supplies,5.872,4,0.02,0.8808
CA-2016-132633,03-02-2016,KH-16630,Office Supplies,12.144,6,0.06,1.8216
CA-2017-157742,29-12-2017,KL-16645,Office Supplies,27.792,3,0.19,4.1688
CA-2018-127712,31-08-2018,MG-17890,Office Supplies,6.208,7,0.17,0.9312
CA-2018-169474,04-02-2018,JF-15355,Office Supplies,32.67,7,0.12,4.9005
CA-2015-106726,06-12-2015,RS-19765,Office Supplies,1261.33,5,0.09,189.1995
CA-2017-147473,30-05-2017,NL-18310,Office Supplies,38.88,5,0,5.832
CA-2017-114209,21-05-2017,AS-10285,Office Supplies,1.964,1,0.03,0.2946
CA-2017-114209,21-05-2017,AS-10285,Office Supplies,82.656,4,0.17,12.3984
CA-2015-141901,09-08-2015,GM-14500,Office Supplies,5.98,1,0.15,0.897
CA-2017-164490,05-09-2017,SU-20665,Office Supplies,9.248,2,0.12,1.3872
CA-2017-112256,23-07-2017,CK-12205,Office Supplies,4.448,9,0.09,0.6672
CA-2017-112256,23-07-2017,CK-12205,Office Supplies,5.184,3,0.03,0.7776
CA-2017-112256,23-07-2017,CK-12205,Office Supplies,175.92,4,0.13,26.388
CA-2017-112256,23-07-2017,CK-12205,Office Supplies,4.752,1,0.04,0.7128
CA-2017-112256,23-07-2017,CK-12205,Office Supplies,13.344,6,0.13,2.0016
CA-2017-167416,12-05-2017,JM-15580,Office Supplies,54.9,10,0.04,8.235
CA-2017-106950,02-09-2017,JE-15715,Office Supplies,22.911,8,0.2,3.43665
CA-2017-106950,02-09-2017,JE-15715,Office Supplies,309.456,6,0.2,46.4184
CA-2017-106950,02-09-2017,JE-15715,Office Supplies,19.456,1,0.1,2.9184
CA-2017-106950,02-09-2017,JE-15715,Furniture,472.518,10,0.04,70.8777
CA-2017-106950,02-09-2017,JE-15715,Technology,1012.68,3,0.05,151.902
CA-2017-106950,02-09-2017,JE-15715,Office Supplies,17.22,7,0.19,2.583
CA-2018-118724,21-07-2018,AR-10825,Office Supplies,3.52,10,0.17,0.528
CA-2018-118724,21-07-2018,AR-10825,Technology,1626.192,6,0.05,243.9288
CA-2018-112004,25-09-2018,AH-10075,Office Supplies,8.595,6,0.12,1.28925
CA-2018-112004,25-09-2018,AH-10075,Office Supplies,190.896,7,0.02,28.6344
US-2018-143175,03-08-2018,GA-14515,Office Supplies,99.87,6,0.13,14.9805
CA-2016-105844,25-10-2016,JF-15415,Office Supplies,79.36,8,0.15,11.904
CA-2018-118864,15-06-2018,KH-16690,Technology,119.96,9,0.08,17.994
CA-2016-119480,09-01-2016,CC-12685,Office Supplies,106.32,3,0.04,15.948
CA-2016-119480,09-01-2016,CC-12685,Office Supplies,163.44,2,0.16,24.516
CA-2016-119480,09-01-2016,CC-12685,Office Supplies,42.76,4,0.2,6.414
CA-2016-119480,09-01-2016,CC-12685,Office Supplies,51.55,2,0.08,7.7325
US-2016-153374,09-02-2016,JF-15565,Technology,479.952,5,0.17,71.9928
CA-2017-101980,19-08-2017,RP-19390,Office Supplies,146.688,7,0.19,22.0032
CA-2017-101980,19-08-2017,RP-19390,Office Supplies,276.784,10,0.06,41.5176
CA-2017-101980,19-08-2017,RP-19390,Office Supplies,25.32,10,0.13,3.798
CA-2018-144596,06-11-2018,CD-11980,Office Supplies,318.96,9,0.09,47.844
CA-2016-124933,26-12-2016,DF-13135,Office Supplies,212.64,5,0.02,31.896
CA-2015-159625,23-11-2015,SM-20005,Office Supplies,23.472,4,0.12,3.5208
CA-2017-144337,01-08-2017,SG-20890,Office Supplies,19.648,2,0.15,2.9472
CA-2015-117478,21-09-2015,LH-16750,Office Supplies,6.57,7,0.17,0.9855
CA-2018-147410,04-09-2018,EJ-14155,Office Supplies,421.1,6,0,63.165
CA-2018-128944,19-06-2018,KH-16330,Furniture,760.116,1,0.01,114.0174
CA-2018-128944,19-06-2018,KH-16330,Furniture,38.784,4,0.16,5.8176
CA-2018-128944,19-06-2018,KH-16330,Technology,122.328,2,0.14,18.3492
CA-2017-109666,19-04-2017,KM-16720,Technology,25.98,3,0.02,3.897
CA-2017-109666,19-04-2017,KM-16720,Office Supplies,3.28,3,0.05,0.492
CA-2017-109666,19-04-2017,KM-16720,Office Supplies,459.88,4,0.06,68.982
CA-2017-109666,19-04-2017,KM-16720,Office Supplies,7.76,10,0.15,1.164
CA-2017-109666,19-04-2017,KM-16720,Office Supplies,71.96,8,0.13,10.794
CA-2017-109666,19-04-2017,KM-16720,Office Supplies,54.9,9,0.01,8.235
CA-2017-109666,19-04-2017,KM-16720,Office Supplies,9.28,1,0.12,1.392
US-2017-102239,05-05-2017,LW-16990,Furniture,1685.88,6,0.08,252.882
US-2017-102239,05-05-2017,LW-16990,Office Supplies,5.728,6,0.1,0.8592
CA-2015-143168,18-10-2015,IG-15085,Office Supplies,61.96,4,0.09,9.294
CA-2015-143168,18-10-2015,IG-15085,Office Supplies,1.344,9,0.09,0.2016
CA-2018-104906,13-02-2018,JP-15460,Office Supplies,17.94,8,0,2.691
CA-2018-118122,17-11-2018,GG-14650,Office Supplies,13.904,7,0.18,2.0856
US-2015-147774,20-01-2015,MM-18280,Office Supplies,67.194,3,0.19,10.0791
CA-2018-166926,01-12-2018,SO-20335,Office Supplies,41.86,2,0.16,6.279
CA-2018-166926,01-12-2018,SO-20335,Furniture,141.96,7,0.06,21.294
CA-2016-128013,09-08-2016,MF-18250,Furniture,10.02,3,0.14,1.503
CA-2016-128013,09-08-2016,MF-18250,Office Supplies,144.12,6,0.19,21.618
CA-2017-123176,27-09-2017,JG-15160,Office Supplies,17.94,10,0.11,2.691
CA-2017-123176,27-09-2017,JG-15160,Office Supplies,13.89,3,0.05,2.0835
US-2017-117541,14-11-2017,JM-16195,Office Supplies,16.45,8,0.06,2.4675
US-2017-117541,14-11-2017,JM-16195,Furniture,19.92,7,0.01,2.988
CA-2017-166282,16-04-2017,PK-19075,Technology,35.168,6,0.14,5.2752
CA-2017-166282,16-04-2017,PK-19075,Office Supplies,123.088,2,0.1,18.4632
CA-2018-141439,26-11-2018,TT-21460,Furniture,257.94,8,0.17,38.691
CA-2018-141439,26-11-2018,TT-21460,Technology,1879.96,2,0.1,281.994
CA-2018-141439,26-11-2018,TT-21460,Furniture,27.46,4,0.06,4.119
CA-2018-141439,26-11-2018,TT-21460,Technology,89.98,1,0.02,13.497
CA-2018-141439,26-11-2018,TT-21460,Furniture,828.6,7,0.08,124.29
CA-2016-163965,20-11-2016,SS-20875,Office Supplies,7.23,10,0.08,1.0845
CA-2016-163965,20-11-2016,SS-20875,Office Supplies,17.44,8,0.07,2.616
CA-2016-163965,20-11-2016,SS-20875,Office Supplies,62.88,7,0.19,9.432
CA-2016-163965,20-11-2016,SS-20875,Furniture,290.352,3,0.15,43.5528
CA-2018-128783,07-09-2018,TG-21640,Technology,113.52,4,0.09,17.028
CA-2018-128783,07-09-2018,TG-21640,Furniture,135.3,5,0.11,20.295
CA-2015-122217,24-11-2015,HP-14815,Furniture,111.15,6,0.04,16.6725
US-2018-141558,11-03-2018,MH-17290,Technology,776.85,2,0.01,116.5275
US-2018-141558,11-03-2018,MH-17290,Office Supplies,12.294,2,0,1.8441
US-2018-141558,11-03-2018,MH-17290,Furniture,154.764,3,0.02,23.2146
US-2018-141558,11-03-2018,MH-17290,Office Supplies,43.28,10,0,6.492
CA-2017-139941,12-06-2017,CB-12415,Office Supplies,92.94,5,0.09,13.941
CA-2017-139941,12-06-2017,CB-12415,Office Supplies,52.56,6,0.02,7.884
CA-2016-166583,26-06-2016,VD-21670,Technology,971.88,8,0.03,145.782
CA-2018-100412,22-12-2018,SR-20425,Furniture,141.96,9,0.16,21.294
CA-2018-142909,22-12-2018,AG-10330,Furniture,182.55,5,0.15,27.3825
CA-2015-137911,09-10-2015,BP-11095,Office Supplies,88.768,9,0.05,13.3152
CA-2016-106208,10-12-2016,JW-16075,Office Supplies,53.088,4,0.08,7.9632
US-2016-136749,25-12-2016,LH-16900,Furniture,275.88,6,0.14,41.382
US-2016-136749,25-12-2016,LH-16900,Office Supplies,157.9,10,0,23.685
CA-2018-126718,29-04-2018,KT-16480,Office Supplies,4.91,10,0.1,0.7365
CA-2017-131380,28-03-2017,CC-12220,Office Supplies,87.92,10,0.05,13.188
CA-2017-131380,28-03-2017,CC-12220,Office Supplies,5.98,9,0.14,0.897
CA-2016-145835,13-05-2016,BF-11170,Technology,222.384,1,0.11,33.3576
CA-2016-145835,13-05-2016,BF-11170,Office Supplies,16,2,0.15,2.4
CA-2015-138709,04-07-2015,MS-17770,Office Supplies,21.84,8,0.11,3.276
CA-2015-138709,04-07-2015,MS-17770,Office Supplies,15.6,5,0.05,2.34
CA-2015-122070,22-04-2015,AH-10030,Office Supplies,247.84,5,0.2,37.176
CA-2015-122070,22-04-2015,AH-10030,Office Supplies,9.912,7,0.16,1.4868
CA-2017-158610,19-09-2017,CK-12595,Office Supplies,69.52,2,0.1,10.428
CA-2015-117464,22-07-2015,NP-18325,Office Supplies,11.52,10,0.14,1.728
CA-2015-117464,22-07-2015,NP-18325,Furniture,717.72,5,0.2,107.658
CA-2015-117464,22-07-2015,NP-18325,Office Supplies,236.5,4,0.11,35.475
CA-2015-117464,22-07-2015,NP-18325,Furniture,170.352,5,0.04,25.5528
US-2018-168613,08-10-2018,GM-14440,Furniture,145.764,7,0.02,21.8646
CA-2018-125381,25-04-2018,SG-20605,Technology,107.97,8,0.12,16.1955
US-2018-141677,26-03-2018,HK-14890,Technology,143.96,1,0.13,21.594
US-2018-141677,26-03-2018,HK-14890,Technology,2399.96,7,0.15,359.994
US-2018-141677,26-03-2018,HK-14890,Office Supplies,74.352,2,0.09,11.1528
US-2018-141677,26-03-2018,HK-14890,Office Supplies,87.168,2,0.06,13.0752
US-2018-141677,26-03-2018,HK-14890,Office Supplies,32.232,3,0.07,4.8348
CA-2018-133067,04-05-2018,MY-18295,Office Supplies,2.202,9,0.07,0.3303
CA-2018-133067,04-05-2018,MY-18295,Office Supplies,9.396,10,0.13,1.4094
US-2017-144351,14-11-2017,RC-19960,Technology,89.97,2,0.16,13.4955
CA-2015-106054,06-01-2015,JO-15145,Office Supplies,12.78,4,0.09,1.917
CA-2017-138667,27-12-2017,MW-18220,Technology,40,8,0,6
CA-2018-150609,30-04-2018,NZ-18565,Office Supplies,23.24,10,0.12,3.486
CA-2018-128853,21-04-2018,JM-15250,Furniture,908.82,1,0.13,136.323
CA-2018-133102,17-08-2018,ED-13885,Office Supplies,5.552,4,0.01,0.8328
CA-2018-133102,17-08-2018,ED-13885,Office Supplies,8.016,7,0.15,1.2024
CA-2018-133102,17-08-2018,ED-13885,Furniture,74.592,8,0.12,11.1888
CA-2018-133102,17-08-2018,ED-13885,Furniture,16.784,6,0.11,2.5176
CA-2018-133102,17-08-2018,ED-13885,Office Supplies,38.864,5,0.09,5.8296
CA-2017-164399,12-11-2017,DW-13480,Technology,203.976,6,0.18,30.5964
CA-2017-164399,12-11-2017,DW-13480,Furniture,674.352,9,0.12,101.1528
CA-2017-116918,01-10-2017,JK-15205,Office Supplies,5.388,6,0.05,0.8082
CA-2017-116918,01-10-2017,JK-15205,Office Supplies,30.976,2,0.02,4.6464
CA-2017-110492,12-02-2017,JS-15880,Office Supplies,1350.12,2,0.14,202.518
CA-2017-110492,12-02-2017,JS-15880,Office Supplies,15.92,1,0.04,2.388
CA-2017-147683,13-11-2017,PO-19180,Furniture,19.54,8,0.15,2.931
CA-2015-116785,26-04-2015,MH-17290,Office Supplies,21.4,8,0.08,3.21
CA-2015-116785,26-04-2015,MH-17290,Office Supplies,12.6,4,0.05,1.89
US-2016-156797,11-08-2016,PO-19180,Office Supplies,11.96,10,0.18,1.794
US-2016-156797,11-08-2016,PO-19180,Technology,138,1,0.19,20.7
CA-2017-104276,27-11-2017,HF-14995,Technology,116.76,4,0.11,17.514
CA-2017-104276,27-11-2017,HF-14995,Furniture,331.023,7,0.01,49.65345
CA-2017-120369,28-10-2017,VB-21745,Furniture,756.8,10,0.11,113.52
CA-2015-118276,29-12-2015,MG-17890,Furniture,8.736,10,0.13,1.3104
CA-2016-136658,10-09-2016,BO-11425,Office Supplies,6.08,10,0.08,0.912
CA-2018-137414,02-10-2018,CM-12115,Furniture,17.46,3,0.09,2.619
CA-2018-137414,02-10-2018,CM-12115,Technology,369.16,9,0,55.374
CA-2017-143476,11-09-2017,LC-16930,Office Supplies,2.912,6,0.06,0.4368
CA-2017-143476,11-09-2017,LC-16930,Office Supplies,20.736,9,0.11,3.1104
CA-2017-143476,11-09-2017,LC-16930,Office Supplies,9.568,3,0.09,1.4352
US-2017-119046,02-06-2017,EH-13765,Office Supplies,30.18,4,0.11,4.527
US-2017-119046,02-06-2017,EH-13765,Office Supplies,51.648,3,0,7.7472
US-2017-119046,02-06-2017,EH-13765,Office Supplies,11.232,2,0.15,1.6848
CA-2018-154949,15-10-2018,MC-17275,Office Supplies,14.73,8,0.04,2.2095
CA-2016-103072,27-09-2016,HW-14935,Office Supplies,16.4,5,0.09,2.46
CA-2016-103072,27-09-2016,HW-14935,Office Supplies,25.92,3,0.12,3.888
CA-2016-150770,03-05-2016,LC-16870,Office Supplies,8.82,9,0.13,1.323
CA-2016-150770,03-05-2016,LC-16870,Office Supplies,62.496,6,0.06,9.3744
CA-2016-150770,03-05-2016,LC-16870,Technology,339.96,2,0.15,50.994
CA-2016-150770,03-05-2016,LC-16870,Office Supplies,49.568,9,0.13,7.4352
CA-2018-154760,09-01-2018,BP-11290,Office Supplies,274.491,5,0.2,41.17365
US-2018-104437,27-01-2018,TG-21310,Technology,137.94,7,0.06,20.691
CA-2018-113075,02-09-2018,MC-18100,Technology,40.68,8,0.08,6.102
CA-2017-109953,14-07-2017,RB-19360,Technology,110.376,2,0.1,16.5564
CA-2017-109953,14-07-2017,RB-19360,Office Supplies,151.62,1,0.17,22.743
CA-2017-109953,14-07-2017,RB-19360,Furniture,30.8,3,0.08,4.62
CA-2018-127397,24-02-2018,ES-14080,Office Supplies,123.92,1,0.1,18.588
CA-2018-127397,24-02-2018,ES-14080,Technology,1319.8,6,0.11,197.97
CA-2015-157546,20-07-2015,RD-19720,Office Supplies,89.712,3,0.07,13.4568
CA-2015-157546,20-07-2015,RD-19720,Office Supplies,22.83,4,0.17,3.4245
CA-2018-153843,13-03-2018,SC-20380,Office Supplies,30.88,8,0.05,4.632
CA-2018-153843,13-03-2018,SC-20380,Office Supplies,465.16,9,0.14,69.774
CA-2018-153843,13-03-2018,SC-20380,Office Supplies,27.12,5,0.18,4.068
CA-2017-137337,08-03-2017,GB-14575,Furniture,113.6,8,0.1,17.04
CA-2017-137337,08-03-2017,GB-14575,Office Supplies,12.96,6,0.18,1.944
CA-2017-137337,08-03-2017,GB-14575,Office Supplies,69.456,7,0.13,10.4184
CA-2015-138737,07-12-2015,FP-14320,Office Supplies,8.64,8,0.07,1.296
CA-2017-164924,10-07-2017,EA-14035,Technology,341.991,3,0.08,51.29865
CA-2017-101651,24-12-2017,SC-20305,Furniture,43.96,4,0.03,6.594
CA-2017-101651,24-12-2017,SC-20305,Office Supplies,39.76,7,0.06,5.964
CA-2018-136651,23-04-2018,JF-15355,Furniture,66.36,10,0.18,9.954
CA-2018-136651,23-04-2018,JF-15355,Office Supplies,92.88,2,0,13.932
CA-2018-136651,23-04-2018,JF-15355,Furniture,24.14,3,0.01,3.621
CA-2018-118892,17-08-2018,TP-21415,Furniture,4416.174,5,0.17,662.4261
US-2018-151127,22-05-2018,RL-19615,Office Supplies,49.56,5,0.19,7.434
CA-2018-145807,09-02-2018,SB-20170,Office Supplies,354.9,6,0.18,53.235
US-2015-127978,03-03-2015,JS-15595,Office Supplies,15.12,7,0.04,2.268
US-2015-127978,03-03-2015,JS-15595,Furniture,302.45,5,0.03,45.3675
US-2015-127978,03-03-2015,JS-15595,Office Supplies,44.672,10,0.05,6.7008
CA-2016-158491,04-06-2016,BP-11155,Technology,119.98,5,0.08,17.997
CA-2016-158491,04-06-2016,BP-11155,Technology,989.97,7,0.01,148.4955
CA-2017-116764,27-08-2017,EM-13825,Office Supplies,9.216,4,0.15,1.3824
CA-2017-152457,12-09-2017,SC-20695,Office Supplies,68.52,6,0.13,10.278
CA-2017-152730,30-05-2017,EM-14140,Office Supplies,364.74,7,0.14,54.711
CA-2017-152730,30-05-2017,EM-14140,Furniture,47.4,9,0.16,7.11
CA-2017-152730,30-05-2017,EM-14140,Office Supplies,49.76,2,0.12,7.464
CA-2017-152730,30-05-2017,EM-14140,Office Supplies,5.56,5,0.18,0.834
CA-2017-152730,30-05-2017,EM-14140,Office Supplies,629.1,10,0.17,94.365
CA-2017-152730,30-05-2017,EM-14140,Office Supplies,14.7,9,0.17,2.205
CA-2017-152730,30-05-2017,EM-14140,Office Supplies,45.36,9,0.19,6.804
CA-2017-152730,30-05-2017,EM-14140,Technology,125.99,9,0.16,18.8985
CA-2018-137001,10-06-2018,GZ-14545,Office Supplies,14.7,5,0.2,2.205
CA-2018-156363,22-10-2018,ML-17395,Technology,32.7,7,0.13,4.905
CA-2018-156363,22-10-2018,ML-17395,Office Supplies,31.68,7,0.01,4.752
CA-2018-122056,13-06-2018,PG-18895,Office Supplies,181.86,2,0.01,27.279
US-2015-143721,23-11-2015,DK-12835,Furniture,155.372,9,0.17,23.3058
CA-2018-122987,16-08-2018,SJ-20215,Office Supplies,13.428,3,0.04,2.0142
CA-2018-122987,16-08-2018,SJ-20215,Office Supplies,67.136,2,0.16,10.0704
CA-2017-133368,14-01-2017,AG-10675,Office Supplies,89.568,7,0.02,13.4352
CA-2017-133368,14-01-2017,AG-10675,Furniture,315.776,8,0.07,47.3664
CA-2017-123337,16-09-2017,KD-16495,Furniture,273.666,1,0.19,41.0499
CA-2017-123337,16-09-2017,KD-16495,Office Supplies,17.48,8,0.14,2.622
US-2017-150357,10-10-2017,EB-13975,Office Supplies,20.608,9,0.14,3.0912
US-2017-150357,10-10-2017,EB-13975,Office Supplies,4.095,5,0.13,0.61425
CA-2016-144519,13-11-2016,AW-10930,Technology,339.96,5,0.06,50.994
CA-2016-144519,13-11-2016,AW-10930,Furniture,63.98,7,0.18,9.597
CA-2015-120670,02-11-2015,JK-16120,Technology,799.92,9,0.09,119.988
CA-2017-157217,19-07-2017,TC-21535,Technology,35.984,8,0,5.3976
CA-2017-157217,19-07-2017,TC-21535,Technology,389.97,7,0.03,58.4955
CA-2017-108224,14-05-2017,TH-21235,Technology,185.528,8,0.01,27.8292
CA-2016-162782,21-02-2016,PW-19240,Office Supplies,2541.98,5,0.02,381.297
CA-2018-159282,16-10-2018,GH-14410,Technology,599.985,2,0,89.99775
CA-2018-155936,22-06-2018,JK-15730,Office Supplies,3.036,5,0.08,0.4554
CA-2018-169439,09-09-2018,LC-17140,Office Supplies,25.92,1,0.05,3.888
CA-2018-169439,09-09-2018,LC-17140,Furniture,66.112,2,0.04,9.9168
CA-2018-151183,14-10-2018,BK-11260,Technology,46.36,8,0,6.954
CA-2017-149965,20-06-2017,BS-11365,Technology,6.9,9,0.04,1.035
CA-2017-149965,20-06-2017,BS-11365,Furniture,57.69,1,0.09,8.6535
CA-2015-158281,02-09-2015,AG-10525,Technology,559.71,6,0.1,83.9565
CA-2017-153661,30-01-2017,SC-20725,Office Supplies,305.01,10,0.05,45.7515
CA-2017-153661,30-01-2017,SC-20725,Office Supplies,50.784,6,0.07,7.6176
CA-2017-153661,30-01-2017,SC-20725,Office Supplies,26.01,8,0.1,3.9015
CA-2018-109183,04-12-2018,LR-16915,Technology,649,7,0,97.35
CA-2017-113656,23-01-2017,CB-12415,Furniture,59.99,10,0.2,8.9985
CA-2016-148964,26-05-2016,RD-19900,Furniture,20.24,2,0.09,3.036
CA-2015-111899,04-05-2015,NC-18340,Office Supplies,37.84,1,0.16,5.676
CA-2015-111899,04-05-2015,NC-18340,Office Supplies,5.472,9,0.05,0.8208
CA-2016-101126,10-02-2016,NB-18655,Office Supplies,77.24,7,0.06,11.586
